MY_COLOR,IN_FEN,OUT_FORMAT,OUT_STANDARD
BLACK,r1bq1rk1/2p1npbp/p2p2p1/1p1P4/2n1P3/2N2N2/PPB2PPP/1RBQR1K1 b - - 6 13,h7h6,h7h6
BLACK,r1bq1rk1/2p1npb1/p2p2pp/1p1P4/2nNP3/2N5/PPB2PPP/1RBQR1K1 b - - 1 14,c7c5,c7c5
BLACK,r1bq1rk1/4npb1/p1Pp2pp/1p6/2nNP3/2N5/PPB2PPP/1RBQR1K1 b - - 0 15,d8b6,d8b6
BLACK,r1b2rk1/4npb1/pqPp2pp/1p6/2n1P3/2N5/PPB1NPPP/1RBQR1K1 b - - 2 16,b6c6,b6c6
BLACK,r1b2rk1/4npb1/p1qp2pp/1p6/2n1P3/1PN5/P1B1NPPP/1RBQR1K1 b - - 0 17,c4e5,c4e5
BLACK,r1b2rk1/4npb1/p1qp2pp/1p2n3/4P3/1PN5/PBB1NPPP/1R1QR1K1 b - - 2 18,c8b7,c8b7
BLACK,r4rk1/1b2npb1/p1qp2pp/1p2n3/4P3/1PN5/PBBQNPPP/1R2R1K1 b - - 4 19,a8c8,a8c8
BLACK,2r2rk1/1b2npb1/p1qp2pp/1p2n3/4P3/1PN5/PBBQNPPP/2R1R1K1 b - - 6 20,c6b6,c6b6
BLACK,2r2rk1/1b2npb1/pq1p2pp/1p2n3/4P3/1PN5/PBBQNPPP/2RR2K1 b - - 8 21,f8d8,f8d8
BLACK,2rr2k1/1b2npb1/pq1p2pp/1p2n3/4PN2/1PN5/PBBQ1PPP/2RR2K1 b - - 10 22,e5g4,e5g4
BLACK,2rr2k1/1b2npb1/pq1p2pp/1p6/4PNn1/1PN5/PB1Q1PPP/1BRR2K1 b - - 12 23,g7e5,g7e5
BLACK,2rr2k1/1b2np2/pq1p2pp/1p2b3/4PNn1/1PN3P1/PB1Q1P1P/1BRR2K1 b - - 0 24,e5g7,e5g7
BLACK,2rr2k1/1b2npb1/pq1p2pp/1p6/4PNn1/1PN3PP/PB1Q1P2/1BRR2K1 b - - 0 25,g4e5,g4e5
BLACK,2rr2k1/1b2npb1/pq1p2pp/1p2n3/4PN2/1PN3PP/PB2QP2/1BRR2K1 b - - 2 26,c8c5,c8c5
BLACK,3r2k1/1b2npb1/pq1p2pp/1prNn3/4P3/1PN3PP/PB2QP2/1BRR2K1 b - - 4 27,e7d5,e7d5
BLACK,3r2k1/1b3pb1/pq1p2pp/1prPn3/8/1PN3PP/PB2QP2/1BRR2K1 b - - 0 28,d8c8,d8c8
BLACK,2r3k1/1b3pb1/pq1p2pp/1prPn3/8/1PN1Q1PP/PB3P2/1BRR2K1 b - - 2 29,b6d8,b6d8
BLACK,2rq2k1/1b3pb1/p2p2pp/1prPn3/4N3/1P2Q1PP/PB3P2/1BRR2K1 b - - 4 30,c5c1,c5c1
BLACK,2rq2k1/1b3pb1/p2p2pp/1p1Pn3/4N3/1P2Q1PP/P4P2/1BBR2K1 b - - 0 31,f7f5,f7f5
BLACK,2rq2k1/1b4b1/p2p2pp/1p1Pnp2/8/1PN1Q1PP/P4P2/1BBR2K1 b - - 1 32,d8e8,d8e8
BLACK,2r1q1k1/1b4b1/p2p2pp/1p1Pnp2/8/1P2Q1PP/P3NP2/1BBR2K1 b - - 3 33,e5d7,e5d7
BLACK,2r1q1k1/1b1n2b1/p2pQ1pp/1p1P1p2/8/1P4PP/P3NP2/1BBR2K1 b - - 5 34,e8e6,e8e6
BLACK,2r3k1/1b1n2b1/p2pP1pp/1p3p2/8/1P4PP/P3NP2/1BBR2K1 b - - 0 35,d7e5,d7e5
BLACK,2r3k1/1b4b1/p2RP1pp/1p2np2/8/1P4PP/P3NP2/1BB3K1 b - - 0 36,g7f8,g7f8
BLACK,2r2bk1/1b2P3/p2R2pp/1p2np2/8/1P4PP/P3NP2/1BB3K1 b - - 0 37,f8e7,f8e7
BLACK,2r3k1/1b2b3/p3R1pp/1p2np2/8/1P4PP/P3NP2/1BB3K1 b - - 1 38,e5f3,e5f3
BLACK,2r3k1/1b2b3/p3R1pp/1p3p2/8/1P3nPP/P3NP2/1BB2K2 b - - 3 39,g8f7,g8f7
BLACK,2r5/1b2bk2/pR4pp/1p3p2/8/1P3nPP/P3NP2/1BB2K2 b - - 5 40,f3h2,f3h2
BLACK,2r5/1b2bk2/pR4pp/1p3p2/8/1P4PP/P3NP1n/1BB3K1 b - - 7 41,h2f3,h2f3
BLACK,2r5/1b2bk2/pR4pp/1p3p2/8/1P3nPP/P3NP2/1BB2K2 b - - 9 42,c8c7,c8c7
BLACK,8/1br1bk2/pR4pp/1p3p2/8/1P2BnPP/P3NP2/1B3K2 b - - 11 43,c7d7,c7d7
BLACK,8/1b1rbk2/pR4pp/1p3p2/8/1P2BnPP/P1B1NP2/5K2 b - - 13 44,f3h2,f3h2
BLACK,8/1b1rbk2/pR4pp/1p3p2/8/1P2B1PP/P1B1NP1n/6K1 b - - 15 45,h2f3,h2f3
BLACK,8/1b1rbk2/pR4pp/1p3p2/8/1P2BnPP/P1B1NP2/5K2 b - - 17 46,e7d8,e7d8
BLACK,3b4/1R1r1k2/p5pp/1p3p2/8/1P2BnPP/P1B1NP2/5K2 b - - 0 47,d7b7,d7b7
BLACK,3b4/1r3k2/p5pp/1p3p2/6P1/1P2Bn1P/P1B1NP2/5K2 b - - 0 48,f5g4,f5g4
BLACK,3b4/1r3k2/p5pp/1p6/6P1/1P2Bn2/P1B1NP2/5K2 b - - 0 49,f3h2,f3h2
BLACK,3b4/1r3k2/p5pp/1p6/6P1/1P2B3/P1B1NPKn/8 b - - 2 50,h2g4,h2g4
WHITE,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,d2d4,d2d4
WHITE,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,b1c3,b1c3
WHITE,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 3,c1g5,c1g5
WHITE,rnbqkb1r/pp2pppp/2p2n2/3p2B1/3P4/2N5/PPP1PPPP/R2QKBNR w KQkq - 0 4,d1d3,d1d3
WHITE,rnbqkb1r/pp2ppp1/2p2n1p/3p2B1/3P4/2NQ4/PPP1PPPP/R3KBNR w KQkq - 0 5,g5h4,g5h4
WHITE,r1bqkb1r/pp1nppp1/2p2n1p/3p4/3P3B/2NQ4/PPP1PPPP/R3KBNR w KQkq - 2 6,e2e4,e2e4
WHITE,r1bqkb1r/pp1nppp1/2p2n1p/8/3Pp2B/2NQ4/PPP2PPP/R3KBNR w KQkq - 0 7,c3e4,c3e4
WHITE,r1bqkb1r/pp1nppp1/2p4p/8/3Pn2B/3Q4/PPP2PPP/R3KBNR w KQkq - 0 8,d3e4,d3e4
WHITE,r1bqkb1r/pp2ppp1/2p2n1p/8/3PQ2B/8/PPP2PPP/R3KBNR w KQkq - 1 9,e4d3,e4d3
WHITE,r1b1kb1r/pp2ppp1/2p2n1p/q7/3P3B/3Q4/PPP2PPP/R3KBNR w KQkq - 3 10,c2c3,c2c3
WHITE,r3kb1r/pp2ppp1/2p2n1p/q4b2/3P3B/2PQ4/PP3PPP/R3KBNR w KQkq - 1 11,d3d1,d3d1
WHITE,r3kb1r/pp3pp1/2p2n1p/q3pb2/3P3B/2P5/PP3PPP/R2QKBNR w KQkq - 0 12,g1f3,g1f3
WHITE,r3kb1r/pp3pp1/2p2n1p/q4b2/3p3B/2P2N2/PP3PPP/R2QKB1R w KQkq - 0 13,d1e2,d1e2
WHITE,r3k2r/pp2bpp1/2p2n1p/q4b2/3p3B/2P2N2/PP2QPPP/R3KB1R w KQkq - 2 14,h4f6,h4f6
WHITE,r3k2r/pp2bp2/2p2p1p/q4b2/3p4/2P2N2/PP2QPPP/R3KB1R w KQkq - 0 15,f3d4,f3d4
WHITE,r3k2r/pp2bp2/2p2pbp/q7/3N4/2P5/PP2QPPP/R3KB1R w KQkq - 1 16,g2g3,g2g3
WHITE,3rk2r/pp2bp2/2p2pbp/q7/3N4/2P3P1/PP2QP1P/R3KB1R w KQk - 1 17,a1d1,a1d1
WHITE,4k2r/pp2bp2/2p2pbp/q2r4/3N4/2P3P1/PP2QP1P/3RKB1R w Kk - 3 18,f2f4,f2f4
WHITE,3rk2r/pp2bp2/2p2pbp/q7/3N1P2/2P3P1/PP2Q2P/3RKB1R w Kk - 1 19,f1h3,f1h3
WHITE,3r1rk1/pp2bp2/2p2pbp/q7/3N1P2/2P3PB/PP2Q2P/3RK2R w K - 3 20,f4f5,f4f5
WHITE,3r1rk1/pp2bp1b/2p2p1p/q4P2/3N4/2P3PB/PP2Q2P/3RK2R w K - 1 21,O-O,e1g1
WHITE,3rr1k1/pp2bp1b/2p2p1p/q4P2/3N4/2P3PB/PP2Q2P/3R1RK1 w - - 3 22,a2a3,a2a3
WHITE,3rr1k1/pp3p1b/2p2p1p/q1b2P2/3N4/P1P3PB/1P2Q2P/3R1RK1 w - - 1 23,e2g4,e2g4
WHITE,3rr2k/pp3p1b/2p2p1p/q1b2P2/3N2Q1/P1P3PB/1P5P/3R1RK1 w - - 3 24,g4h4,g4h4
WHITE,3rr3/pp3pkb/2p2p1p/q1b2P2/3N3Q/P1P3PB/1P5P/3R1RK1 w - - 5 25,b2b4,b2b4
WHITE,3rr3/pp3pkb/2p2p1p/q4P2/1P1b3Q/P1P3PB/7P/3R1RK1 w - - 0 26,d1d4,d1d4
WHITE,4r3/pp3pkb/2p2p1p/q4P2/1P1r3Q/P1P3PB/7P/5RK1 w - - 0 27,h4d4,h4d4
WHITE,4r3/pp3pkb/2p2p1p/4qP2/1P1Q4/P1P3PB/7P/5RK1 w - - 1 28,d4e5,d4e5
WHITE,4r3/pp3pkb/2p4p/4pP2/1P6/P1P3PB/7P/5RK1 w - - 0 29,f5f6,f5f6
WHITE,4r1k1/pp3p1b/2p2P1p/4p3/1P6/P1P3PB/7P/5RK1 w - - 1 30,f1d1,f1d1
WHITE,4r1k1/pp3p1b/2p2P1p/8/1P2p3/P1P3PB/7P/3R2K1 w - - 0 31,g1f2,g1f2
WHITE,4r1k1/pp3p1b/2p2P1p/8/1P6/P1P1p1PB/5K1P/3R4 w - - 0 32,f2e2,f2e2
WHITE,4r1k1/pp3p2/2p2Pbp/8/1P6/P1P1p1PB/4K2P/3R4 w - - 2 33,h3g4,h3g4
WHITE,4r1k1/pp3p2/2p2P1p/8/1P2b1B1/P1P1p1P1/4K2P/3R4 w - - 4 34,d1d4,d1d4
WHITE,4r3/pp3p1k/2p2P1p/8/1P1Rb1B1/P1P1p1P1/4K2P/8 w - - 6 35,d4e4,d4e4
WHITE,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,d2d4,d2d4
WHITE,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,c1f4,c1f4
WHITE,rnbqkb1r/pppp1ppp/4pn2/8/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq - 0 3,e2e3,e2e3
WHITE,rnbqkb1r/pp1p1ppp/4pn2/2p5/3P1B2/4P3/PPP2PPP/RN1QKBNR w KQkq - 0 4,g1f3,g1f3
WHITE,rnbqkb1r/p2p1ppp/1p2pn2/2p5/3P1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq - 0 5,b1c3,b1c3
WHITE,rnbqk2r/p2pbppp/1p2pn2/2p5/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 2 6,c3b5,c3b5
WHITE,rnbqk2r/p2pbppp/1p2p3/1Npn4/3P1B2/4PN2/PPP2PPP/R2QKB1R w KQkq - 4 7,b5d6,b5d6
WHITE,rnbq1k1r/p2pbppp/1p1Np3/2pn4/3P1B2/4PN2/PPP2PPP/R2QKB1R w KQ - 6 8,f4g3,f4g3
WHITE,r1bq1k1r/p2pbppp/1pnNp3/2pn4/3P4/4PNB1/PPP2PPP/R2QKB1R w KQ - 8 9,c2c3,c2c3
WHITE,r1bq1k1r/p2pbppp/1pnNpn2/2p5/3P4/2P1PNB1/PP3PPP/R2QKB1R w KQ - 1 10,f3g5,f3g5
WHITE,r1bq1k1r/p2p1ppp/1pnbpn2/2p3N1/3P4/2P1P1B1/PP3PPP/R2QKB1R w KQ - 0 11,g3d6,g3d6
WHITE,r1bq2kr/p2p1ppp/1pnBpn2/2p3N1/3P4/2P1P3/PP3PPP/R2QKB1R w KQ - 1 12,f1d3,f1d3
WHITE,r1bq2kr/p2p1ppp/1pnBpn2/6N1/3p4/2PBP3/PP3PPP/R2QK2R w KQ - 0 13,e3d4,e3d4
WHITE,r1bq2kr/p2p1pp1/1pnBpn1p/6N1/3P4/2PB4/PP3PPP/R2QK2R w KQ - 0 14,g5e4,g5e4
WHITE,r1bq2kr/p2p1pp1/1pnBp2p/8/3Pn3/2PB4/PP3PPP/R2QK2R w KQ - 0 15,d3e4,d3e4
WHITE,r2q2kr/pb1p1pp1/1pnBp2p/8/3PB3/2P5/PP3PPP/R2QK2R w KQ - 1 16,O-O,e1g1
WHITE,r2q2kr/pb1p1pp1/1p1Bp2p/n7/3PB3/2P5/PP3PPP/R2Q1RK1 w - - 3 17,e4d3,e4d3
WHITE,r5kr/pb1p1pp1/1p1Bp2p/n5q1/3P4/2PB4/PP3PPP/R2Q1RK1 w - - 5 18,f2f3,f2f3
WHITE,r5kr/pb1p1pp1/1p1Bp2p/n2q4/3P4/2PB1P2/PP4PP/R2Q1RK1 w - - 1 19,d6g3,d6g3
WHITE,r5kr/pb1p1pp1/1p2p3/n2q3p/3P4/2PB1PB1/PP4PP/R2Q1RK1 w - - 0 20,b2b4,b2b4
WHITE,r5kr/pb1p1pp1/1p2p3/3q3p/1PnP4/2PB1PB1/P5PP/R2Q1RK1 w - - 1 21,d3e4,d3e4
WHITE,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e2e4,e2e4
WHITE,rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,b1c3,b1c3
WHITE,rnbqkbnr/pp2pppp/2p5/3p4/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3,g1f3,g1f3
WHITE,rn1qkbnr/pp2pppp/2p5/3p4/4P1b1/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 2 4,h2h3,h2h3
WHITE,rn1qkbnr/pp2pppp/2p5/3p4/4P3/2N2b1P/PPPP1PP1/R1BQKB1R w KQkq - 0 5,d1f3,d1f3
WHITE,rn1qkbnr/pp3ppp/2p1p3/3p4/4P3/2N2Q1P/PPPP1PP1/R1B1KB1R w KQkq - 0 6,g2g3,g2g3
WHITE,rn1qkb1r/pp3ppp/2p1pn2/3p4/4P3/2N2QPP/PPPP1P2/R1B1KB1R w KQkq - 1 7,f1g2,f1g2
WHITE,rn1qk2r/pp2bppp/2p1pn2/3p4/4P3/2N2QPP/PPPP1PB1/R1B1K2R w KQkq - 3 8,O-O,e1g1
WHITE,r2qk2r/pp1nbppp/2p1pn2/3p4/4P3/2N2QPP/PPPP1PB1/R1B2RK1 w kq - 5 9,d2d4,d2d4
WHITE,r2qk2r/pp1nbppp/2p1pn2/8/3Pp3/2N2QPP/PPP2PB1/R1B2RK1 w kq - 0 10,c3e4,c3e4
WHITE,r2qk2r/pp1nbppp/2p1p3/8/3Pn3/5QPP/PPP2PB1/R1B2RK1 w kq - 0 11,f3e4,f3e4
WHITE,r2qk2r/pp2bppp/2p1pn2/8/3PQ3/6PP/PPP2PB1/R1B2RK1 w kq - 1 12,e4d3,e4d3
WHITE,r2q1rk1/pp2bppp/2p1pn2/8/3P4/3Q2PP/PPP2PB1/R1B2RK1 w - - 3 13,f1d1,f1d1
WHITE,r4rk1/pp2bppp/1qp1pn2/8/3P4/3Q2PP/PPP2PB1/R1BR2K1 w - - 5 14,a2a4,a2a4
WHITE,r2r2k1/pp2bppp/1qp1pn2/8/P2P4/3Q2PP/1PP2PB1/R1BR2K1 w - - 1 15,a4a5,a4a5
WHITE,r2r2k1/ppq1bppp/2p1pn2/P7/3P4/3Q2PP/1PP2PB1/R1BR2K1 w - - 1 16,a5a6,a5a6
WHITE,r2r2k1/p1q1bppp/Ppp1pn2/8/3P4/3Q2PP/1PP2PB1/R1BR2K1 w - - 0 17,c1f4,c1f4
WHITE,r2r2k1/p1q2ppp/Pppbpn2/8/3P1B2/3Q2PP/1PP2PB1/R2R2K1 w - - 2 18,f4g5,f4g5
WHITE,r2r2k1/p1q1bppp/Ppp1pn2/6B1/3P4/3Q2PP/1PP2PB1/R2R2K1 w - - 4 19,d3f3,d3f3
WHITE,2rr2k1/p1q1bppp/Ppp1pn2/6B1/3P4/5QPP/1PP2PB1/R2R2K1 w - - 6 20,c2c4,c2c4
WHITE,2rr2k1/p1q1bpp1/Ppp1pn1p/6B1/2PP4/5QPP/1P3PB1/R2R2K1 w - - 0 21,g5f4,g5f4
WHITE,2rr2k1/p1q2pp1/Pppbpn1p/8/2PP1B2/5QPP/1P3PB1/R2R2K1 w - - 2 22,f4h6,f4h6
WHITE,2rr2k1/p1q2p2/Pppbpn1p/8/2PP4/5QPP/1P3PB1/R2R2K1 w - - 0 23,f3f6,f3f6
WHITE,2rr1bk1/p1q2p2/Ppp1pQ1p/8/2PP4/6PP/1P3PB1/R2R2K1 w - - 1 24,d1d3,d1d3
WHITE,2rr2k1/p1q2pb1/Ppp1pQ1p/8/2PP4/3R2PP/1P3PB1/R5K1 w - - 3 25,f6h4,f6h4
WHITE,2rr2k1/p1q2pb1/Pp2p2p/2p5/2PP3Q/3R2PP/1P3PB1/R5K1 w - - 0 26,d4d5,d4d5
WHITE,2rr2k1/p1q3b1/Pp2p2p/2pP1p2/2P4Q/3R2PP/1P3PB1/R5K1 w - - 0 27,a1d1,a1d1
WHITE,2rr2k1/p1q3b1/Pp5p/2pPpp2/2P4Q/3R2PP/1P3PB1/3R2K1 w - - 0 28,d5d6,d5d6
WHITE,2rr2k1/p2q2b1/Pp1P3p/2p1pp2/2P4Q/3R2PP/1P3PB1/3R2K1 w - - 1 29,g2b7,g2b7
WHITE,1r1r2k1/pB1q2b1/Pp1P3p/2p1pp2/2P4Q/3R2PP/1P3P2/3R2K1 w - - 3 30,g3g4,g3g4
WHITE,1r1r2k1/pB1q2b1/Pp1P3p/2p2p2/2P1p1PQ/3R3P/1P3P2/3R2K1 w - - 0 31,d3d5,d3d5
WHITE,1r1r2k1/pB1q2b1/Pp1P3p/2pR4/2P1ppPQ/7P/1P3P2/3R2K1 w - - 0 32,d5f5,d5f5
WHITE,1r3rk1/pB1q2b1/Pp1P3p/2p2R2/2P1ppPQ/7P/1P3P2/3R2K1 w - - 2 33,h4e7,h4e7
WHITE,1r3rk1/pB2q1b1/Pp1P3p/2p2R2/2P1ppP1/7P/1P3P2/3R2K1 w - - 0 34,d6e7,d6e7
WHITE,1r4k1/pB2P1b1/Pp5p/2p2r2/2P1ppP1/7P/1P3P2/3R2K1 w - - 0 35,d1d8,d1d8
BLACK,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e7e5,e7e5
BLACK,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,d7d6,d7d6
BLACK,rnbqkbnr/ppp2ppp/3p4/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,b8d7,b8d7
BLACK,r1bqkbnr/pppn1ppp/3p4/4p3/3PP3/2P2N2/PP3PPP/RNBQKB1R b KQkq - 0 4,g8f6,g8f6
BLACK,r1bqkb1r/pppn1ppp/3p1n2/4p3/3PP3/2PB1N2/PP3PPP/RNBQK2R b KQkq - 2 5,g7g6,g7g6
BLACK,r1bqkb1r/pppn1p1p/3p1np1/4p3/3PP3/2PB1N2/PP3PPP/RNBQ1RK1 b kq - 1 6,f8g7,f8g7
BLACK,r1bqk2r/pppn1pbp/3p1np1/4p3/3PP3/2PB1N2/PP3PPP/RNBQR1K1 b kq - 3 7,O-O,e8g8
BLACK,r1bq1rk1/pppn1pbp/3p1np1/4p3/3PP3/2PB1N2/PP1N1PPP/R1BQR1K1 b - - 5 8,h7h6,h7h6
BLACK,r1bq1rk1/pppn1pb1/3p1npp/4p3/3PP3/2PB1N2/PP3PPP/R1BQRNK1 b - - 1 9,f6h5,f6h5
BLACK,r1bq1rk1/pppn1pb1/3p2pp/4p2n/3PP3/2PB1NN1/PP3PPP/R1BQR1K1 b - - 3 10,h5f4,h5f4
BLACK,r1bq1rk1/pppn1pb1/3p2pp/4p3/3PPn2/2P2NN1/PP3PPP/R1BQRBK1 b - - 5 11,d8f6,d8f6
BLACK,r1b2rk1/pppn1pb1/3p1qpp/4p3/P2PPn2/2P2NN1/1P3PPP/R1BQRBK1 b - - 0 12,a7a5,a7a5
BLACK,r1b2rk1/1ppn1pb1/3p1qpp/p3p3/P2PPn2/2P1BNN1/1P3PPP/R2QRBK1 b - - 1 13,b7b6,b7b6
BLACK,r1b2rk1/2pn1pb1/1p1p1qpp/p3p3/P2PPn2/2P1BNN1/1P1Q1PPP/R3RBK1 b - - 1 14,c8b7,c8b7
BLACK,r4rk1/1bpn1pb1/1p1p1qpp/p3p3/P2PPn2/2P1BNN1/1P1Q1PPP/3RRBK1 b - - 3 15,a8d8,a8d8
BLACK,3r1rk1/1bpn1pb1/1p1p1qpp/p3p3/P2PPn2/2P1BN2/1P1QNPPP/3RRBK1 b - - 5 16,f4h3,f4h3
BLACK,3r1rk1/1bpn1pb1/1p1p1qpp/p3p3/P2PP3/2P1BN1P/1P1QNP1P/3RRBK1 b - - 0 17,f6f3,f6f3
BLACK,3r1rk1/1bpn1pb1/1p1p2pp/p3p3/P2PP3/2P1Bq1P/1P1QNPBP/3RR1K1 b - - 1 18,f3h5,f3h5
BLACK,3r1rk1/1bpn1pb1/1p1p2pp/p3p2q/P2PPP2/2P1B2P/1P1QN1BP/3RR1K1 b - - 0 19,e5d4,e5d4
BLACK,3r1rk1/1bpn1pb1/1p1p2pp/p6q/P2PPP2/4B2P/1P1QN1BP/3RR1K1 b - - 0 20,c7c5,c7c5
BLACK,3r1rk1/1b1n1pb1/1p1p2pp/p1p4q/P2PPP2/4B1NP/1P1Q2BP/3RR1K1 b - - 1 21,h5h4,h5h4
BLACK,3r1rk1/1b1n1pb1/1p1p2pp/p1pP4/P3PP1q/4B1NP/1P1Q2BP/3RR1K1 b - - 0 22,d8e8,d8e8
BLACK,4rrk1/1b1n1pb1/1p1p2pp/p1pP4/P3PP1q/6NP/1P1Q1BBP/3RR1K1 b - - 2 23,h4f6,h4f6
BLACK,4rrk1/1b1n1pb1/1p1p1qpp/p1pPP3/P4P2/6NP/1P1Q1BBP/3RR1K1 b - - 0 24,d6e5,d6e5
BLACK,4rrk1/1b1n1pb1/1p3qpp/p1pPp3/P3NP2/7P/1P1Q1BBP/3RR1K1 b - - 1 25,f6f4,f6f4
BLACK,4rrk1/1b1n1pb1/1p4pp/p1pPp3/P3NQ2/7P/1P3BBP/3RR1K1 b - - 0 26,e5f4,e5f4
BLACK,4rrk1/1b1n1pb1/1p1N2pp/p1pP4/P4p2/7P/1P3BBP/3RR1K1 b - - 1 27,e8e1,e8e1
BLACK,5rk1/1b1n1pb1/1p1N2pp/p1pP4/P4p2/7P/1P3BBP/4R1K1 b - - 0 28,b7a8,b7a8
BLACK,b4rk1/3nRpb1/1p1N2pp/p1pP4/P4p2/7P/1P3BBP/6K1 b - - 2 29,d7f6,d7f6
BLACK,b4rk1/4Rpb1/1p3npp/p1pP4/P1N2p2/7P/1P3BBP/6K1 b - - 4 30,a8d5,a8d5
BLACK,5rk1/4Rpb1/1N3npp/p1pb4/P4p2/7P/1P3BBP/6K1 b - - 0 31,d5g2,d5g2
BLACK,5rk1/4Rpb1/1N3npp/p1p5/P4p2/7P/1P3BKP/8 b - - 0 32,f8d8,f8d8
BLACK,3r2k1/4Rpb1/1N3npp/p1B5/P4p2/7P/1P4KP/8 b - - 0 33,d8d2,d8d2
BLACK,6k1/4Rpb1/1N3npp/p1B5/P4p2/5K1P/1P1r3P/8 b - - 2 34,d2b2,d2b2
BLACK,6k1/4Rpb1/1N3npp/p1B5/P4K2/7P/1r5P/8 b - - 0 35,b2b6,b2b6
WHITE,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,d2d4,d2d4
WHITE,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,c1f4,c1f4
WHITE,rnbqkb1r/pppppp1p/5np1/8/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq - 0 3,h2h3,h2h3
WHITE,rnbqk2r/ppppppbp/5np1/8/3P1B2/7P/PPP1PPP1/RN1QKBNR w KQkq - 1 4,c2c4,c2c4
WHITE,rnbqk2r/ppp1ppbp/3p1np1/8/2PP1B2/7P/PP2PPP1/RN1QKBNR w KQkq - 0 5,b1c3,b1c3
WHITE,rnbq1rk1/ppp1ppbp/3p1np1/8/2PP1B2/2N4P/PP2PPP1/R2QKBNR w KQ - 2 6,g1f3,g1f3
WHITE,rnbq1rk1/1pp1ppbp/p2p1np1/8/2PP1B2/2N2N1P/PP2PPP1/R2QKB1R w KQ - 0 7,e2e3,e2e3
WHITE,rnbq1rk1/1p2ppbp/p2p1np1/2p5/2PP1B2/2N1PN1P/PP3PP1/R2QKB1R w KQ - 0 8,d4d5,d4d5
WHITE,rnbq1rk1/4ppbp/p2p1np1/1ppP4/2P2B2/2N1PN1P/PP3PP1/R2QKB1R w KQ - 0 9,f1e2,f1e2
WHITE,rnbq1rk1/4ppbp/p2p1np1/2pP4/2p2B2/2N1PN1P/PP2BPP1/R2QK2R w KQ - 0 10,O-O,e1g1
WHITE,r1bq1rk1/3nppbp/p2p1np1/2pP4/2p2B2/2N1PN1P/PP2BPP1/R2Q1RK1 w - - 2 11,f3d2,f3d2
WHITE,r1bq1rk1/4ppbp/pn1p1np1/2pP4/2p2B2/2N1P2P/PP1NBPP1/R2Q1RK1 w - - 4 12,d2c4,d2c4
WHITE,r2q1rk1/1b2ppbp/pn1p1np1/2pP4/2N2B2/2N1P2P/PP2BPP1/R2Q1RK1 w - - 1 13,e3e4,e3e4
WHITE,r2q1rk1/1b2ppbp/p2p1np1/2pP4/2n1PB2/2N4P/PP2BPP1/R2Q1RK1 w - - 0 14,e2c4,e2c4
WHITE,r2q1rk1/1b1nppbp/p2p2p1/2pP4/2B1PB2/2N4P/PP3PP1/R2Q1RK1 w - - 1 15,d1e2,d1e2
WHITE,r4rk1/1bqnppbp/p2p2p1/2pP4/2B1PB2/2N4P/PP2QPP1/R4RK1 w - - 3 16,a1c1,a1c1
WHITE,r4rk1/1bq1ppbp/p2p2p1/2pPn3/2B1PB2/2N4P/PP2QPP1/2R2RK1 w - - 5 17,c4b3,c4b3
WHITE,r4rk1/1bq1ppbp/3p2p1/p1pPn3/4PB2/1BN4P/PP2QPP1/2R2RK1 w - - 0 18,c3b5,c3b5
WHITE,r4rk1/1b2ppbp/1q1p2p1/pNpPn3/4PB2/1B5P/PP2QPP1/2R2RK1 w - - 2 19,a2a4,a2a4
WHITE,r4rk1/4ppbp/bq1p2p1/pNpPn3/P3PB2/1B5P/1P2QPP1/2R2RK1 w - - 1 20,f4e5,f4e5
WHITE,r4rk1/4pp1p/bq1p2p1/pNpPb3/P3P3/1B5P/1P2QPP1/2R2RK1 w - - 0 21,b3c4,b3c4
WHITE,r4rk1/4pp1p/1q1p2p1/pbpPb3/P1B1P3/7P/1P2QPP1/2R2RK1 w - - 0 22,c4b5,c4b5
