INDEX,COLOR,OUT_INDEX,OUTPUT_DATA_REL,OUTPUT_DATA_FMT,OUTPUT_DATA_RAW
203,WHITE,248,d2d3,d2d3,d2d3
204,WHITE,590,c4c5,c4c5,c4c5
205,WHITE,1534,c3e4,c3e4,c3e4
206,WHITE,565,b4c5,b4c5,b4c5
207,WHITE,1600,e4f6,e4f6,e4f6
208,WHITE,439,d3d2,d3d2,d3d2
209,WHITE,1566,g3e4,g3e4,g3e4
210,WHITE,18,a1f1,a1f1,a1f1
211,WHITE,450,e3g5,e3g5,e3g5
212,WHITE,525,h3h4,h3h4,h3h4
213,WHITE,239,d2h6,d2h6,d2h6
214,BLACK,271,e2e3,d7d6,d7d6
215,BLACK,202,b2b3,g7g6,g7g6
216,BLACK,57,c1b2,f8g7,f8g7
217,BLACK,78,d1c2,e8f7,e8f7
218,BLACK,234,c2d1,f7e8,f7e8
219,BLACK,317,g2g3,b7b6,b7b6
220,BLACK,118,f1g2,c8b7,c8b7
221,BLACK,248,d2d3,e7e6,e7e6
222,BLACK,1462,b1d2,g8e7,g8e7
223,BLACK,202,b2b3,g7g6,g7g6
224,BLACK,57,c1b2,f8g7,f8g7
225,BLACK,268,e2e4,d7d5,d7d5
226,BLACK,1,O-O,O-O,e8g8
227,BLACK,291,f2f4,c7c5,c7c5
228,BLACK,1480,g1f3,b8c6,b8c6
229,BLACK,503,g3g4,b6b5,b6b5
230,BLACK,669,f4f5,c5c4,c5c4
231,BLACK,225,c2c3,f7f6,f7f6
232,BLACK,201,b2c3,g7f6,g7f6
233,BLACK,337,h2h4,a7a5,a7a5
234,BLACK,415,c3b2,f6g7,f6g7
235,BLACK,715,h4h5,a5a4,a5a4
236,BLACK,429,d3d4,e6e5,e6e5
237,BLACK,617,d4c5,e5f4,e5f4
238,BLACK,780,c5c6,f4f3,f4f3
239,BLACK,47,c1c6,f8f3,f8f3
240,BLACK,975,c6e6,f3d3,f3d3
241,BLACK,1020,e6e7,d3d2,d3d2
242,BLACK,643,e4e5,d5d4,d5d4
243,BLACK,1558,f3h4,c6a5,c6a5
244,BLACK,1498,d2c4,e7f5,e7f5
245,BLACK,1587,c4a5,f5h4,f5h4
246,BLACK,93,e1b4,d8g5,d8g5
247,BLACK,315,g2e4,b7d5,b7d5
248,BLACK,571,b4e4,g5d5,g5d5
249,BLACK,1628,a5c4,h4f5,h4f5
250,BLACK,652,e4f3,d5c6,d5c6
251,BLACK,166,h1d1,a8e8,a8e8
252,BLACK,1622,h4g6,a5b3,a5b3
253,BLACK,1584,c4d6,f5e3,f5e3
254,BLACK,493,f3d1,c6e8,c6e8
255,BLACK,197,b2e5,g7d4,g7d4
256,BLACK,78,d1c2,e8f7,e8f7
257,BLACK,34,b1c2,g8f7,g8f7
258,BLACK,232,c2b2,f7g7,f7g7
259,BLACK,1701,d6b5,e3g4,e3g4
260,BLACK,1723,g6e5,b3d4,b3d4
261,BLACK,201,b2c3,g7f6,g7f6
262,BLACK,1633,b5d4,g4e5,g4e5
263,BLACK,403,c3d4,f6e5,f6e5
264,BLACK,616,d4d5,e5e4,e5e4
265,WHITE,268,e2e4,e2e4,e2e4
266,WHITE,1460,b1c3,b1c3,b1c3
267,WHITE,245,d2d4,d2d4,d2d4
268,WHITE,291,f2f4,f2f4,f2f4
269,WHITE,1480,g1f3,g1f3,g1f3
270,WHITE,643,e4e5,e4e5,e4e5
271,WHITE,670,f4e5,f4e5,f4e5
272,WHITE,337,h2h4,h2h4,h2h4
273,WHITE,715,h4h5,h4h5,h4h5
274,WHITE,906,h5g6,h5g6,h5g6
275,WHITE,48,c1g5,c1g5,c1g5
276,WHITE,77,d1d2,d1d2,d1d2
277,WHITE,0,O-O-O,O-O-O,e1c1
278,WHITE,882,g5h6,g5h6,g5h6
279,WHITE,1536,c3e2,c3e2,c3e2
280,WHITE,153,h1h6,h1h6,h1h6
281,WHITE,1556,f3g5,f3g5,f3g5
282,WHITE,317,g2g3,g2g3,g2g3
283,WHITE,118,f1g2,f1g2,f1g2
284,WHITE,1669,g5f7,g5f7,g5f7
285,WHITE,79,d1h1,d1h1,d1h1
286,WHITE,1503,e2f4,e2f4,e2f4
287,WHITE,616,d4d5,d4d5,d4d5
288,WHITE,806,d5d6,d5d6,d5d6
289,BLACK,291,f2f4,c7c5,c7c5
290,BLACK,1480,g1f3,b8c6,b8c6
291,BLACK,245,d2d4,e7e5,e7e5
292,BLACK,271,e2e3,d7d6,d7d6
293,BLACK,202,b2b3,g7g6,g7g6
294,BLACK,57,c1b2,f8g7,f8g7
295,BLACK,1462,b1d2,g8e7,g8e7
296,BLACK,1,O-O,O-O,e8g8
297,BLACK,117,f1d3,c8e6,c8e6
298,BLACK,164,h1f1,a8c8,a8c8
299,BLACK,454,e3e4,d6d5,d6d5
300,BLACK,1497,d2e4,e7d5,e7d5
301,BLACK,428,d3e4,e6d5,e6d5
302,BLACK,92,e1e4,d8d5,d8d5
303,BLACK,656,e4e2,d5d7,d5d7
304,BLACK,61,c1e1,f8d8,f8d8
305,BLACK,317,g2g3,b7b6,b7b6
306,BLACK,222,c2c4,f7f5,f7f5
307,BLACK,181,a2a3,h7h6,h7h6
308,BLACK,616,d4d5,e5e4,e5e4
309,BLACK,195,b2f6,g7c3,g7c3
310,BLACK,1559,f3d4,c6e5,c6e5
311,BLACK,272,e2d3,d7e6,d7e6
312,BLACK,380,b3b4,g6g5,g6g5
313,BLACK,88,e1e6,d8d3,d8d3
314,BLACK,1017,e6e8,d3d1,d3d1
315,BLACK,34,b1c2,g8f7,g8f7
316,BLACK,807,d5c6,e4f3,e4f3
317,BLACK,1595,d4b5,e5g4,e5g4
318,BLACK,358,a3b4,h6g5,h6g5
319,BLACK,226,c2b3,f7g6,f7g6
320,BLACK,124,f1d1,c8e8,c8e8
321,BLACK,426,d3d5,e6e4,e6e4
322,BLACK,819,d5d3,e4e6,e4e6
323,BLACK,337,h2h4,a7a5,a7a5
324,BLACK,426,d3d5,e6e4,e6e4
325,BLACK,69,d1d5,e8e4,e8e4
326,BLACK,379,b3c4,g6f5,g6f5
327,BLACK,596,c4d4,f5e5,f5e5
328,BLACK,566,b4b5,g5g4,g5g4
329,BLACK,757,b5a6,g4h3,g4h3
330,BLACK,622,d4c4,e5f5,e5f5
331,BLACK,596,c4d4,f5e5,f5e5
332,BLACK,626,d4d3,e5e6,e5e6
333,BLACK,816,d5d4,e4e5,e4e5
334,BLACK,623,d4b4,e5g5,e5g5
335,BLACK,572,b4d4,g5e5,g5e5
336,BLACK,623,d4b4,e5g5,e5g5
337,BLACK,572,b4d4,g5e5,g5e5
338,BLACK,439,d3d2,e6e7,e6e7
339,BLACK,623,d4b4,e5g5,e5g5
340,BLACK,572,b4d4,g5e5,g5e5
341,BLACK,254,d2c2,e7f7,e7f7
342,BLACK,224,c2d3,f7e6,f7e6
343,BLACK,613,d4d6,e5e3,e5e3
344,BLACK,1005,d6d5,e3e4,e3e4
345,BLACK,429,d3d4,e6e5,e6e5
346,BLACK,814,d5a5,e4h4,e4h4
347,BLACK,622,d4c4,e5f5,e5f5
348,BLACK,596,c4d4,f5e5,f5e5
349,BLACK,625,d4e3,e5d6,e5d6
350,BLACK,739,a5e5,h4d4,h4d4
351,BLACK,830,e5e7,d4d2,d4d2
352,BLACK,455,e3d4,d6e5,d6e5
353,BLACK,1204,e7g7,d2b2,d2b2
354,BLACK,1252,g7d7,b2e2,b2e2
355,BLACK,1186,d7a7,e2h2,e2h2
356,BLACK,1113,a7g7,h2b2,h2b2
357,BLACK,625,d4e3,e5d6,e5d6
358,BLACK,463,e3f2,d6c7,d6c7
359,BLACK,1252,g7d7,b2e2,b2e2
360,BLACK,294,f2f3,c7c6,c7c6
361,BLACK,1198,d7d2,e2e7,e2e7
362,BLACK,254,d2c2,e7f7,e7f7
363,BLACK,233,c2a2,f7h7,f7h7
364,BLACK,489,f3f2,c6c7,c6c7
365,BLACK,177,a2a5,h7h4,h7h4
366,BLACK,744,a5a4,h4h5,h4h5
367,BLACK,554,a4a3,h5h6,h5h6
368,BLACK,363,a3e3,h6d6,h6d6
369,BLACK,1480,g1f3,b8c6,b8c6
370,BLACK,268,e2e4,d7d5,d7d5
371,BLACK,112,f1b5,c8g4,c8g4
372,BLACK,755,b5c6,g4f3,g4f3
373,BLACK,248,d2d3,e7e6,e7e6
374,BLACK,1462,b1d2,g8e7,g8e7
375,BLACK,181,a2a3,h7h6,h7h6
376,BLACK,1561,f3d2,c6e7,c6e7
377,BLACK,317,g2g3,b7b6,b7b6
378,BLACK,294,f2f3,c7c6,c7c6
379,BLACK,202,b2b3,g7g6,g7g6
380,BLACK,359,a3a4,h6h5,h6h5
381,BLACK,54,c1a3,f8h6,f8h6
382,BLACK,479,f3f4,c6c5,c6c5
383,BLACK,83,d1c1,e8f8,e8f8
384,BLACK,669,f4f5,c5c4,c5c4
385,BLACK,339,h2h3,a7a6,a7a6
386,BLACK,503,g3g4,b6b5,b6b5
387,BLACK,63,c1b1,f8g8,f8g8
388,BLACK,369,a3c1,h6f8,h6f8
389,BLACK,98,e1e2,d8d7,d8d7
390,BLACK,525,h3h4,a6a5,a6a5
391,BLACK,282,e2d1,d7e8,d7e8
392,BLACK,1499,d2f3,e7c6,e7c6
393,BLACK,163,h1g1,a8b8,a8b8
394,BLACK,15,a1a2,h8h7,h8h7
395,BLACK,188,a2b2,h7g7,h7g7
396,WHITE,1480,g1f3,g1f3,g1f3
397,WHITE,245,d2d4,d2d4,d2d4
398,WHITE,222,c2c4,c2c4,c2c4
399,WHITE,78,d1c2,d1c2,d1c2
400,WHITE,1462,b1d2,b1d2,b1d2
401,WHITE,317,g2g3,g2g3,g2g3
402,WHITE,118,f1g2,f1g2,f1g2
403,WHITE,226,c2b3,c2b3,c2b3
404,WHITE,1,O-O,O-O,e1g1
405,WHITE,271,e2e3,e2e3,e2e3
406,WHITE,589,c4d5,c4d5,c4d5
407,WHITE,1558,f3h4,f3h4,f3h4
408,WHITE,55,c1d2,c1d2,c1d2
409,WHITE,125,f1c1,f1c1,f1c1
410,WHITE,1623,h4f5,h4f5,h4f5
411,WHITE,179,a2a4,a2a4,a2a4
412,WHITE,389,b3c2,b3c2,b3c2
413,WHITE,805,d5e6,d5e6,d5e6
414,WHITE,545,a4a5,a4a5,a4a5
415,WHITE,202,b2b3,b2b3,b2b3
416,WHITE,313,g2d5,g2d5,g2d5
417,WHITE,225,c2c3,c2c3,c2c3
418,WHITE,53,c1c3,c1c3,c1c3
419,WHITE,249,d2c3,d2c3,d2c3
420,WHITE,21,a1c1,a1c1,a1c1
421,WHITE,413,c3d2,c3d2,c3d2
422,WHITE,259,d2c1,d2c1,d2c1
423,WHITE,735,a5a6,a5a6,a5a6
424,WHITE,294,f2f3,f2f3,f2f3
425,WHITE,339,h2h3,h2h3,h2h3
426,WHITE,503,g3g4,g3g4,g3g4
427,WHITE,141,g1f2,g1f2,g1f2
428,WHITE,454,e3e4,e3e4,e3e4
429,WHITE,694,g4f5,g4f5,g4f5
430,WHITE,480,f3e4,f3e4,f3e4
431,WHITE,294,f2f3,f2f3,f2f3
432,WHITE,57,c1b2,c1b2,c1b2
433,WHITE,643,e4e5,e4e5,e4e5
434,WHITE,616,d4d5,d4d5,d4d5
435,WHITE,859,f5f6,f5f6,f5f6
436,WHITE,833,e5e6,e5e6,e5e6
437,WHITE,203,b2a3,b2a3,b2a3
438,WHITE,1045,f6f7,f6f7,f6f7
439,WHITE,1859,f7f8r,f7f8r,f7f8r
440,BLACK,294,f2f3,c7c6,c7c6
441,BLACK,271,e2e3,d7d6,d7d6
442,BLACK,1481,g1e2,b8d7,b8d7
443,BLACK,245,d2d4,e7e5,e7e5
444,BLACK,1460,b1c3,g8f6,g8f6
445,BLACK,55,c1d2,f8e7,f8e7
446,BLACK,1,O-O,O-O,e8g8
447,BLACK,339,h2h3,a7a6,a7a6
448,BLACK,480,f3e4,c6d5,c6d5
449,BLACK,314,g2g4,b7b5,b7b5
450,BLACK,118,f1g2,c8b7,c8b7
451,BLACK,1532,c3d5,f6e4,f6e4
452,BLACK,222,c2c4,f7f5,f7f5
453,BLACK,590,c4c5,f5f4,f5f4
454,BLACK,617,d4c5,e5f4,e5f4
455,BLACK,1504,e2d4,d7e5,d7e5
456,BLACK,43,b1a1,g8h8,g8h8
457,BLACK,780,c5c6,f4f3,f4f3
458,BLACK,164,h1f1,a8c8,a8c8
459,BLACK,111,f1f5,c8c4,c8c4
460,BLACK,526,h3g4,a6b5,a6b5
461,BLACK,862,f5g5,c4b4,c4b4
462,BLACK,893,g5g4,b4b5,b4b5
463,BLACK,316,g2h3,b7a6,b7a6
464,BLACK,91,e1h4,d8a5,d8a5
465,BLACK,59,c1g1,f8b8,f8b8
466,BLACK,526,h3g4,a6b5,a6b5
467,BLACK,257,d2e1,e7d8,e7d8
468,BLACK,716,h4g5,a5b4,a5b4
469,BLACK,94,e1g3,d8b6,d8b6
470,BLACK,504,g3f4,b6c5,b6c5
471,BLACK,128,g1g8,b8b1,b8b1
472,BLACK,668,f4g5,c5b4,c5b4
473,BLACK,202,b2b3,g7g6,g7g6
474,BLACK,380,b3b4,g6g5,g6g5
475,BLACK,179,a2a4,h7h5,h7h5
476,BLACK,545,a4a5,h5h4,h5h4
477,BLACK,14,a1b2,h8g7,h8g7
478,BLACK,201,b2c3,g7f6,g7f6
479,BLACK,413,c3d2,f6e7,f6e7
480,BLACK,257,d2e1,e7d8,e7d8
481,BLACK,97,e1f2,d8c7,d8c7
482,BLACK,293,f2g3,c7b6,c7b6
483,BLACK,504,g3f4,b6c5,b6c5
484,BLACK,670,f4e5,c5d4,c5d4
485,BLACK,1592,d4e6,e5d3,e5d3
486,BLACK,1709,e6c5,d3f4,d3f4
487,BLACK,833,e5e6,d4d3,d4d3
488,WHITE,1480,g1f3,g1f3,g1f3
489,WHITE,317,g2g3,g2g3,g2g3
490,WHITE,268,e2e4,e2e4,e2e4
491,WHITE,643,e4e5,e4e5,e4e5
492,WHITE,118,f1g2,f1g2,f1g2
493,WHITE,245,d2d4,d2d4,d2d4
494,WHITE,1,O-O,O-O,e1g1
495,WHITE,1462,b1d2,b1d2,b1d2
496,WHITE,123,f1e1,f1e1,f1e1
497,WHITE,76,d1e2,d1e2,d1e2
498,WHITE,832,e5f6,e5f6,e5f6
499,WHITE,225,c2c3,c2c3,c2c3
500,WHITE,282,e2d1,e2d1,e2d1
501,WHITE,1497,d2e4,d2e4,d2e4
502,WHITE,74,d1d3,d1d3,d1d3
503,WHITE,1602,e4g5,e4g5,e4g5
504,WHITE,615,d4e5,d4e5,d4e5
505,WHITE,1557,f3e5,f3e5,f3e5
506,WHITE,103,e1d1,e1d1,e1d1
507,WHITE,337,h2h4,h2h4,h2h4
508,WHITE,715,h4h5,h4h5,h4h5
509,WHITE,438,d3e2,d3e2,d3e2
510,WHITE,264,e2h5,e2h5,e2h5
511,WHITE,906,h5g6,h5g6,h5g6
512,WHITE,1671,g5e4,g5e4,g5e4
513,WHITE,48,c1g5,c1g5,c1g5
514,WHITE,1602,e4g5,e4g5,e4g5
515,WHITE,1671,g5e4,g5e4,g5e4
516,WHITE,179,a2a4,a2a4,a2a4
517,WHITE,544,a4b5,a4b5,a4b5
518,WHITE,1603,e4c5,e4c5,e4c5
519,WHITE,82,d1e1,d1e1,d1e1
520,WHITE,3,a1a8,a1a8,a1a8
521,WHITE,1298,a8a7,a8a7,a8a7
522,WHITE,315,g2e4,g2e4,g2e4
523,WHITE,636,e4h7,e4h7,e4h7
524,WHITE,1640,c5e4,c5e4,c5e4
525,WHITE,1283,h7e4,h7e4,h7e4
526,WHITE,1120,a7a6,a7a6,a7a6
527,WHITE,140,g1g2,g1g2,g1g2
528,WHITE,652,e4f3,e4f3,e4f3
529,WHITE,493,f3d1,f3d1,f3d1
530,WHITE,75,d1b3,d1b3,d1b3
531,WHITE,925,a6a7,a6a7,a6a7
532,WHITE,404,c3c4,c3c4,c3c4
533,WHITE,379,b3c4,b3c4,b3c4
534,WHITE,1114,a7f7,a7f7,a7f7
535,WHITE,1230,f7c7,f7c7,f7c7
536,WHITE,1159,c7f7,c7f7,c7f7
537,WHITE,589,c4d5,c4d5,c4d5
538,WHITE,1237,f7f5,f7f5,f7f5
539,WHITE,862,f5g5,f5g5,f5g5
540,WHITE,106,e1a1,e1a1,e1a1
541,WHITE,878,g5g8,g5g8,g5g8
542,WHITE,503,g3g4,g3g4,g3g4
543,WHITE,1419,g8d8,g8d8,g8d8
544,WHITE,693,g4g5,g4g5,g4g5
545,WHITE,317,g2g3,g2g3,g2g3
546,WHITE,504,g3f4,g3f4,g3f4
547,WHITE,9,a1a5,a1a5,a1a5
548,BLACK,268,e2e4,d7d5,d7d5
549,BLACK,642,e4f5,d5c4,d5c4
550,BLACK,1481,g1e2,b8d7,b8d7
551,BLACK,248,d2d3,e7e6,e7e6
552,BLACK,339,h2h3,a7a6,a7a6
553,BLACK,314,g2g4,b7b5,b7b5
554,BLACK,118,f1g2,c8b7,c8b7
555,BLACK,291,f2f4,c7c5,c7c5
556,BLACK,164,h1f1,a8c8,a8c8
557,BLACK,669,f4f5,c5c4,c5c4
558,BLACK,1460,b1c3,g8f6,g8f6
559,BLACK,1532,c3d5,f6e4,f6e4
560,BLACK,313,g2d5,b7e4,b7e4
561,BLACK,1506,e2c3,d7f6,d7f6
562,BLACK,804,d5b7,e4g2,e4g2
563,BLACK,181,a2a3,h7h6,h7h6
564,BLACK,92,e1e4,d8d5,d8d5
565,BLACK,52,c1e3,f8d6,f8d6
566,BLACK,1,O-O,O-O,e8g8
567,BLACK,859,f5f6,c4c3,c4c3
568,BLACK,1044,f6g7,c3b2,c3b2
569,BLACK,1532,c3d5,f6e4,f6e4
570,BLACK,447,e3h6,d6a3,d6a3
571,BLACK,656,e4e2,d5d7,d5d7
572,BLACK,116,f1f3,c8c6,c8c6
573,BLACK,428,d3e4,e6d5,e6d5
574,BLACK,61,c1e1,f8d8,f8d8
575,BLACK,476,f3f5,c6c4,c6c4
576,BLACK,1648,d5f4,e4c5,e4c5
577,BLACK,869,f5f4,c4c5,c4c5
578,BLACK,643,e4e5,d5d4,d5d4
579,BLACK,674,f4d4,c5e5,c5e5
580,BLACK,271,e2e3,d7d6,d7d6
581,BLACK,457,e3g3,d6b6,d6b6
582,BLACK,693,g4g5,b5b4,b5b4
583,BLACK,89,e1e5,d8d4,d8d4
584,BLACK,618,d4h4,e5a5,e5a5
585,BLACK,883,g5g6,b4b3,b4b3
586,BLACK,711,h4h7,a5a2,a5a2
587,BLACK,508,g3d3,b6e6,b6e6
588,BLACK,359,a3a4,h6h5,h6h5
589,BLACK,544,a4b5,h5g4,h5g4
590,BLACK,1282,h7h4,a2a5,a2a5
591,BLACK,717,h4g4,a5b5,a5b5
592,BLACK,525,h3h4,a6a5,a6a5
593,BLACK,715,h4h5,a5a4,a5a4
594,BLACK,693,g4g5,b5b4,b5b4
595,BLACK,430,d3c4,e6f5,e6f5
596,BLACK,590,c4c5,f5f4,f5f4
597,BLACK,886,g5f5,b4c4,b4c4
598,BLACK,36,b1a2,g8h7,g8h7
599,BLACK,856,f5f7,c4c2,c4c2
600,BLACK,202,b2b3,g7g6,g7g6
601,BLACK,1232,f7a7,c2h2,c2h2
602,WHITE,248,d2d3,d2d3,d2d3
603,WHITE,1480,g1f3,g1f3,g1f3
604,WHITE,317,g2g3,g2g3,g2g3
605,WHITE,118,f1g2,f1g2,f1g2
606,WHITE,1,O-O,O-O,e1g1
607,WHITE,1462,b1d2,b1d2,b1d2
608,WHITE,268,e2e4,e2e4,e2e4
609,WHITE,123,f1e1,f1e1,f1e1
610,WHITE,644,e4d5,e4d5,e4d5
611,WHITE,181,a2a3,a2a3,a2a3
612,WHITE,200,b2b4,b2b4,b2b4
613,WHITE,428,d3e4,d3e4,d3e4
614,WHITE,57,c1b2,c1b2,c1b2
615,WHITE,222,c2c4,c2c4,c2c4
616,WHITE,75,d1b3,d1b3,d1b3
617,WHITE,386,b3d3,b3d3,b3d3
618,WHITE,566,b4b5,b4b5,b4b5
619,WHITE,199,b2d4,b2d4,b2d4
620,WHITE,627,d4c3,d4c3,d4c3
621,WHITE,1557,f3e5,f3e5,f3e5
622,WHITE,359,a3a4,a3a4,a3a4
623,WHITE,545,a4a5,a4a5,a4a5
624,WHITE,315,g2e4,g2e4,g2e4
625,WHITE,636,e4h7,e4h7,e4h7
626,WHITE,89,e1e5,e1e5,e1e5
627,WHITE,400,c3e5,c3e5,c3e5
628,WHITE,831,e5c7,e5c7,e5c7
629,BLACK,317,g2g3,b7b6,b7b6
630,BLACK,118,f1g2,c8b7,c8b7
631,BLACK,248,d2d3,e7e6,e7e6
632,BLACK,268,e2e4,d7d5,d7d5
633,BLACK,644,e4d5,d5e4,d5e4
634,BLACK,1460,b1c3,g8f6,g8f6
635,BLACK,316,g2h3,b7a6,b7a6
636,BLACK,1480,g1f3,b8c6,b8c6
637,BLACK,1557,f3e5,c6d4,c6d4
638,BLACK,89,e1e5,d8d4,d8d4
639,BLACK,201,b2c3,g7f6,g7f6
640,BLACK,833,e5e6,d4d3,d4d3
641,BLACK,535,h3g2,a6b7,a6b7
642,BLACK,0,O-O-O,O-O-O,e8c8
643,BLACK,179,a2a4,h7h5,h7h5
644,BLACK,86,e1e8,d8d1,d8d1
645,BLACK,545,a4a5,h5h4,h5h4
646,BLACK,54,c1a3,f8h6,f8h6
647,BLACK,735,a5a6,h4h3,h4h3
648,BLACK,19,a1e1,h8d8,h8d8
649,BLACK,86,e1e8,d8d1,d8d1
650,BLACK,316,g2h3,b7a6,b7a6
651,BLACK,356,a3c5,h6f4,h6f4
652,BLACK,518,h3c8,a6f1,a6f1
653,BLACK,271,e2e3,d7d6,d7d6
654,BLACK,1460,b1c3,g8f6,g8f6
655,BLACK,291,f2f4,c7c5,c7c5
656,BLACK,91,e1h4,d8a5,d8a5
657,BLACK,718,h4f4,a5c5,a5c5
658,BLACK,202,b2b3,g7g6,g7g6
659,BLACK,671,f4h4,c5a5,c5a5
660,BLACK,57,c1b2,f8g7,f8g7
661,BLACK,203,b2a3,g7h6,g7h6
662,BLACK,1480,g1f3,b8c6,b8c6
663,BLACK,120,f1e2,c8d7,c8d7
664,BLACK,380,b3b4,g6g5,g6g5
665,BLACK,720,h4d4,a5e5,a5e5
666,BLACK,1535,c3a4,f6h5,f6h5
667,BLACK,272,e2d3,d7e6,d7e6
668,BLACK,0,O-O-O,O-O-O,e8c8
669,BLACK,122,f1g1,c8b8,c8b8
670,BLACK,105,e1b1,d8g8,d8g8
671,BLACK,428,d3e4,e6d5,e6d5
672,BLACK,317,g2g3,b7b6,b7b6
673,BLACK,118,f1g2,c8b7,c8b7
674,BLACK,248,d2d3,e7e6,e7e6
675,BLACK,48,c1g5,f8b4,f8b4
676,BLACK,268,e2e4,d7d5,d7d5
677,BLACK,896,g5e3,b4d6,b4d6
678,BLACK,468,e3c1,d6f8,d6f8
679,BLACK,291,f2f4,c7c5,c7c5
680,BLACK,1480,g1f3,b8c6,b8c6
681,BLACK,164,h1f1,a8c8,a8c8
682,BLACK,1558,f3h4,c6a5,c6a5
683,BLACK,1623,h4f5,a5c4,a5c4
684,BLACK,98,e1e2,d8d7,d8d7
685,BLACK,316,g2h3,b7a6,b7a6
686,BLACK,274,e2g2,d7b7,d7b7
687,BLACK,503,g3g4,b6b5,b6b5
688,BLACK,1663,f5d6,c4e3,c4e3
689,BLACK,669,f4f5,c5c4,c5c4
690,BLACK,50,c1f4,f8c5,f8c5
691,BLACK,693,g4g5,b5b4,b5b4
692,BLACK,312,g2g5,b7b4,b7b4
693,BLACK,113,f1f4,c8c5,c8c5
694,BLACK,671,f4h4,c5a5,c5a5
695,BLACK,294,f2f3,c7c6,c7c6
696,BLACK,1460,b1c3,g8f6,g8f6
697,BLACK,314,g2g4,b7b5,b7b5
698,BLACK,478,f3g4,c6b5,c6b5
699,BLACK,118,f1g2,c8b7,c8b7
700,BLACK,248,d2d3,e7e6,e7e6
701,BLACK,339,h2h3,a7a6,a7a6
702,BLACK,1480,g1f3,b8c6,b8c6
703,BLACK,1534,c3e4,f6d5,f6d5
704,BLACK,1603,e4c5,d5f4,d5f4
705,BLACK,268,e2e4,d7d5,d7d5
706,BLACK,46,c1h6,f8a3,f8a3
707,BLACK,164,h1f1,a8c8,a8c8
708,BLACK,1,O-O,O-O,e8g8
709,BLACK,1556,f3g5,c6b4,c6b4
710,BLACK,108,f1f7,c8c2,c8c2
711,BLACK,1226,f7h7,c2a2,c2a2
712,BLACK,1670,g5e6,b4d3,b4d3
713,BLACK,202,b2b3,g7g6,g7g6
714,BLACK,1101,h6g5,a3b4,a3b4
715,BLACK,1271,h7g7,a2b2,a2b2
716,BLACK,1250,g7f7,b2c2,b2c2
717,BLACK,94,e1g3,d8b6,d8b6
718,BLACK,60,c1f1,f8c8,f8c8
719,BLACK,881,g5e7,b4d2,b4d2
720,BLACK,693,g4g5,b5b4,b5b4
721,BLACK,179,a2a4,h7h5,h7h5
722,BLACK,109,f1f6,c8c3,c8c3
723,BLACK,525,h3h4,a6a5,a6a5
724,BLACK,514,g3f2,b6c7,b6c7
725,WHITE,1460,b1c3,b1c3,b1c3
726,WHITE,1480,g1f3,g1f3,g1f3
727,WHITE,245,d2d4,d2d4,d2d4
728,WHITE,1559,f3d4,f3d4,f3d4
729,WHITE,48,c1g5,c1g5,c1g5
730,WHITE,71,d1d4,d1d4,d1d4
731,WHITE,268,e2e4,e2e4,e2e4
732,WHITE,0,O-O-O,O-O-O,e1c1
733,WHITE,337,h2h4,h2h4,h2h4
734,WHITE,294,f2f3,f2f3,f2f3
735,WHITE,314,g2g4,g2g4,g2g4
736,WHITE,715,h4h5,h4h5,h4h5
737,WHITE,881,g5e7,g5e7,g5e7
738,WHITE,692,g4h5,g4h5,g4h5
739,WHITE,480,f3e4,f3e4,f3e4
740,WHITE,163,h1g1,h1g1,h1g1
741,WHITE,615,d4e5,d4e5,d4e5
742,WHITE,905,h5h6,h5h6,h5h6
743,WHITE,1532,c3d5,c3d5,c3d5
744,WHITE,114,f1c4,f1c4,f1c4
745,WHITE,222,c2c4,c2c4,c2c4
746,WHITE,1460,b1c3,b1c3,b1c3
747,WHITE,271,e2e3,e2e3,e2e3
748,WHITE,202,b2b3,b2b3,b2b3
749,WHITE,57,c1b2,c1b2,c1b2
750,WHITE,589,c4d5,c4d5,c4d5
751,WHITE,21,a1c1,a1c1,a1c1
752,WHITE,1480,g1f3,g1f3,g1f3
753,WHITE,339,h2h3,h2h3,h2h3
754,WHITE,112,f1b5,f1b5,f1b5
755,WHITE,314,g2g4,g2g4,g2g4
756,WHITE,1557,f3e5,f3e5,f3e5
757,WHITE,1654,e5g6,e5g6,e5g6
758,WHITE,245,d2d4,d2d4,d2d4
759,WHITE,768,b5d3,b5d3,b5d3
760,WHITE,102,e1f1,e1f1,e1f1
761,WHITE,1534,c3e4,c3e4,c3e4
762,WHITE,430,d3c4,d3c4,d3c4
763,WHITE,73,d1f3,d1f3,d1f3
764,WHITE,589,c4d5,c4d5,c4d5
765,WHITE,802,d5f7,d5f7,d5f7
766,WHITE,525,h3h4,h3h4,h3h4
767,WHITE,693,g4g5,g4g5,g4g5
768,WHITE,715,h4h5,h4h5,h4h5
769,WHITE,480,f3e4,f3e4,f3e4
770,WHITE,119,f1f2,f1f2,f1f2
771,WHITE,642,e4f5,e4f5,e4f5
772,WHITE,616,d4d5,d4d5,d4d5
773,WHITE,245,d2d4,d2d4,d2d4
774,WHITE,50,c1f4,c1f4,c1f4
775,WHITE,294,f2f3,f2f3,f2f3
776,WHITE,683,f4d2,f4d2,f4d2
777,WHITE,268,e2e4,e2e4,e2e4
778,WHITE,225,c2c3,c2c3,c2c3
